Organization,Threat Actor,Date
BCD Travel,shinyhunters,5/29/2026
belimed.com,incransom,5/29/2026
Capital Family Physicians,cmdorganization,5/29/2026
Commune De Camiers,kairos,5/29/2026
Daegu University AI Department,nova,5/29/2026
Henry Molded Products Likely to Engage tag.,dragonforce,5/29/2026
Interstate Roofing,akira,5/29/2026
"Restorative Therapies, Inc.",AiLock,5/29/2026
Shanpoornam Metals,lamashtu,5/29/2026
Shoreline Sightseeing,dragonforce,5/29/2026
SOMAFIX,gunra,5/29/2026
VODAFONE,lapsus$,5/29/2026
Advanced Psychiatry Associates,everest,5/28/2026
AKM,everest,5/28/2026
Alamo Heights School District,qilin,5/28/2026
American Battery Factory,worldleaks,5/28/2026
Carton Craft Supply,qilin,5/28/2026
Corporacion Prokompra,thegentlemen,5/28/2026
"DentaQuest, LLC",shinyhunters,5/28/2026
Dillon Family Medicine,qilin,5/28/2026
dxon.com.br,0day Syndicate,5/28/2026
entransinternational.com,chaos,5/28/2026
Fonderia Corra,thegentlemen,5/28/2026
Fox Rothschild LLP,SilentRansomGroup,5/28/2026
Gallun Snow Associates,qilin,5/28/2026
General Doors,akira,5/28/2026
Grupo Premier,thegentlemen,5/28/2026
GS Yuasa Lithium Power,akira,5/28/2026
Heartland Growers,thegentlemen,5/28/2026
Hospice Savannah,cmdorganization,5/28/2026
HumanEdge,qilin,5/28/2026
Jens Jensen,qilin,5/28/2026
"Kennedy, McLaughlin & Associates",qilin,5/28/2026
L&P Aesthetics,everest,5/28/2026
LA Woodworks,qilin,5/28/2026
lawants,incransom,5/28/2026
Martinez & Shanken,qilin,5/28/2026
Maschinen-Stockert,akira,5/28/2026
Mayelia Automotive,thegentlemen,5/28/2026
Mindpath College Health,qilin,5/28/2026
On***de,AuditTeam,5/28/2026
Osool Poultry,qilin,5/28/2026
PeÃ±a & Bromberg,genesis,5/28/2026
powerhousenow.com,chaos,5/28/2026
Providence Medical Group,qilin,5/28/2026
Sidra Kuwait Hospital,everest,5/28/2026
Sinomax USA,qilin,5/28/2026
Spedition Kern,everest,5/28/2026
Techmar,thegentlemen,5/28/2026
TransferZ,everest,5/28/2026
Tripod Farmers,qilin,5/28/2026
VVO Finance,everest,5/28/2026
xgenize.com,0day Syndicate,5/28/2026
xl africa group,0day Syndicate,5/28/2026
casasafer,nova,5/27/2026
Delbrook Capital Advisors,dragonforce,5/27/2026
dentonfirm.com,dragonforce,5/27/2026
Distrigaz Vest S.A.,incransom,5/27/2026
duboisag.com,dragonforce,5/27/2026
dunasgroen.nl,dragonforce,5/27/2026
erh.co.uk,dragonforce,5/27/2026
fabbricausa.com,dragonforce,5/27/2026
FWMK Law Offices,dragonforce,5/27/2026
Gestordes,spacebears,5/27/2026
Greenway Technologies,dragonforce,5/27/2026
hbroch.com,dragonforce,5/27/2026
jcripberger.com,dragonforce,5/27/2026
jichasa.com,m3rx,5/27/2026
ksmart.ca,dragonforce,5/27/2026
Mainstreet Organization of REALTORS,qilin,5/27/2026
motofrenos.com,krybit,5/27/2026
My English House academy,nova,5/27/2026
nemd.com,dragonforce,5/27/2026
northbridge.com,dragonforce,5/27/2026
Otthon Centrum,qilin,5/27/2026
pieralisi.com,dragonforce,5/27/2026
practicus.co.uk,dragonforce,5/27/2026
President Container Group,dragonforce,5/27/2026
profundo.nl,dragonforce,5/27/2026
qlslogistics.com.au,dragonforce,5/27/2026
Ramos Rheumatology,dragonforce,5/27/2026
refreshmentsystems.co.uk,dragonforce,5/27/2026
Ridge Law Firm,spacebears,5/27/2026
Roofing Solutions,qilin,5/27/2026
Shocco Springs,qilin,5/27/2026
smile-siam.com,krybit,5/27/2026
sterlingindustries.com,chaos,5/27/2026
waypointsolutions.com,dragonforce,5/27/2026
WG NeukÃ¶lln,dragonforce,5/27/2026
William Davis Homes,qilin,5/27/2026
wsm.co.uk,dragonforce,5/27/2026
basatamfi,nightspire,5/26/2026
BASE SPA,spacebears,5/26/2026
ctps.tp.edu.tw,krybit,5/26/2026
FilabÃ©,spacebears,5/26/2026
Hamister Group,qilin,5/26/2026
Hunter,spacebears,5/26/2026
H-W-G & Acros Sport,lamashtu,5/26/2026
Textile Testing Services of America,nova,5/26/2026
allianceadjustment.com,dragonforce,5/25/2026
arsenalscaffold.com,dragonforce,5/25/2026
businessrecord.com,dragonforce,5/25/2026
cyuou.com,safepay,5/25/2026
De Waard Transport,play,5/25/2026
eitecpro.co.jp,safepay,5/25/2026
ennsco.ca,dragonforce,5/25/2026
epbinsurance.com,dragonforce,5/25/2026
ggroupcpas.com,dragonforce,5/25/2026
GW Mechanical,play,5/25/2026
IDS Group,rhysida,5/25/2026
Legend Networking & Telecom,play,5/25/2026
Meirc training and consulting,incransom,5/25/2026
MyPillow,play,5/25/2026
NL Fisher,play,5/25/2026
North Dallas Shared Ministries,cmdorganization,5/25/2026
Open Door Health Center,incransom,5/25/2026
PILLER AIMMCO,incransom,5/25/2026
rolser.com,dragonforce,5/25/2026
Round Hill Country Club,play,5/25/2026
saver.nl,dragonforce,5/25/2026
tme-rusta.de,safepay,5/25/2026
vdmtrucking.com,safepay,5/25/2026
vegfresh.com,dragonforce,5/25/2026
xtr-global.de,dragonforce,5/25/2026
ACAM Systemautomation,thegentlemen,5/24/2026
Adensa Teknoloji,nova,5/24/2026
Alpert Slobin & Rubenstein,qilin,5/24/2026
Alpha Group Holdings,qilin,5/24/2026
"Artso International, Inc.",AiLock,5/24/2026
Branded Products,qilin,5/24/2026
Bresme Madrid S.L.,nightspire,5/24/2026
Caka Grup Lojistik,thegentlemen,5/24/2026
ExpoCredit,qilin,5/24/2026
Global Retool Group,qilin,5/24/2026
Heartland Growers,dragonforce,5/24/2026
HELIX INTERNATIONAL,dragonforce,5/24/2026
Hussey Seatway,thegentlemen,5/24/2026
Koa Glass,thegentlemen,5/24/2026
la familia adualt day center,nightspire,5/24/2026
Le Perreux sur Marne,thegentlemen,5/24/2026
Papa John's Egypt,nightspire,5/24/2026
Prologic Construction,dragonforce,5/24/2026
Rawaj Consumer Finance,nightspire,5/24/2026
Red-Line,nightspire,5/24/2026
Sanatorio Delta,thegentlemen,5/24/2026
SECONT Secretaria de Controle e TransparÃªncia,nova,5/24/2026
Seeley Office Systems,thegentlemen,5/24/2026
Sponseller Group,qilin,5/24/2026
TRANSSYSTEM Group,thegentlemen,5/24/2026
"Ueno Fine Chemicals Industry (Thailand), Ltd.",nightspire,5/24/2026
Baker Distributing Company,shinyhunters,5/23/2026
bangkok.go.th,krybit,5/23/2026
"Charter Communications, Inc.",shinyhunters,5/23/2026
Emek Elektrik,bravox,5/23/2026
Mecanizados y Montajes AeronÃ¡uticos (mymgroup.es),incransom,5/23/2026
Mopas Online Supermarket,AuditTeam,5/23/2026
Salvation Army,bravox,5/23/2026
University of Valencia,nova,5/23/2026
**** & ********,genesis,5/22/2026
AMACCAO,nova,5/22/2026
BMJ Paperpack,worldleaks,5/22/2026
Buffalo Niagara Convention Center,akira,5/22/2026
Cablematic Dos Mil SLU,gunra,5/22/2026
Gitis,akira,5/22/2026
Hoy Construction,nova,5/22/2026
Karlin Foods,akira,5/22/2026
lasevillanita.com,krybit,5/22/2026
Le Pain Quotidien US,dragonforce,5/22/2026
minsa.com.mx,apt73,5/22/2026
Semgrep,qilin,5/22/2026
threadinnovations,incransom,5/22/2026
tkgm.gov.tr,apt73,5/22/2026
tvnmedia.com,apt73,5/22/2026
alkaloid.com.mk,apt73,5/21/2026
G Theodor Freese,payload,5/21/2026
Grupo Pasquel,thegentlemen,5/21/2026
grupopetersen.com.ar,apt73,5/21/2026
Internal Medicine and Pediatrics of Cullman,payload,5/21/2026
MBM Corp,thegentlemen,5/21/2026
narit.or.th,apt73,5/21/2026
Robinsons,payload,5/21/2026
ROTO Immobilien,qilin,5/21/2026
sheppadviser.com.au,BrainCipher,5/21/2026
Snyder Packaging,qilin,5/21/2026
Softseba,nova,5/21/2026
StarBucks Company (StarBucks.com,shadowbyt3$,5/21/2026
Vernon & Ginsburg,qilin,5/21/2026
YMCA of Columbia,thegentlemen,5/21/2026
Air Conditioning Florida & Mrdsllc & RTE Stucco & MR Drywall Services,qilin,5/20/2026
CJ Architects,qilin,5/20/2026
Cz Collections,qilin,5/20/2026
Exchange Group,pear,5/20/2026
Fana Jewelry Inc,pear,5/20/2026
Hamer Childs,qilin,5/20/2026
Indian Creek Valley Water Authority,pear,5/20/2026
Porter W Yett,qilin,5/20/2026
Pro Farm Group Inc,pear,5/20/2026
Sid Harvey's,akira,5/20/2026
Vial Agro,qilin,5/20/2026
WNS Lowery,qilin,5/20/2026
Acton Electrical,akira,5/19/2026
Barclay Damon,SilentRansomGroup,5/19/2026
Elohim Law Corporation,payload,5/19/2026
Kabushiki Gaisha Hodozuka Setsubi,payload,5/19/2026
Landeshauptstadt Stuttgart,rhysida,5/19/2026
mindmastersg.com,krybit,5/19/2026
nacs.com.hk,krybit,5/19/2026
Nordfjord Hotell,nova,5/19/2026
Nothing,incransom,5/19/2026
olipes.com,safepay,5/19/2026
RADWAG,nova,5/19/2026
ROTHâ€‘TECHNIK AUSTRIA,lamashtu,5/19/2026
SARL CANIS EVENTS SÃ‰CURITÃ‰ PRIVÃ‰E,krybit,5/19/2026
Tang Seng Nitrogen & Pump Systems Pte. Ltd.,payload,5/19/2026
TAURUS INVESTMENT HOLDINGS,dragonforce,5/19/2026
Wysza Szkoa Biznesu National Louis University,nova,5/19/2026
ZFG ALTHERM Engineering,dragonforce,5/19/2026
Zuther Hautmann,play,5/19/2026
Abp Autoricambi Srl,titan,5/18/2026
adlan.com,safepay,5/18/2026
ashleytimber.co.uk,safepay,5/18/2026
bergen1.net,incransom,5/18/2026
Berlinmobil.de,safepay,5/18/2026
CRIT Tunisie,titan,5/18/2026
Design Engineering & Consulting,AiLock,5/18/2026
DEVO-Tech,thegentlemen,5/18/2026
"DFI AMERICA, LLC",titan,5/18/2026
E-Control Systems,thegentlemen,5/18/2026
"ETM-ELECTROMATIC, INC.",titan,5/18/2026
Gartengestaltung Muller eU,qilin,5/18/2026
Groupe CRIT SA,titan,5/18/2026
harrisoncountywv.com,safepay,5/18/2026
hautarzt-budihardja.de,safepay,5/18/2026
Healthtrax Fitness & Wellness,akira,5/18/2026
Huse Incorporated,nightspire,5/18/2026
Internal Medicine,thegentlemen,5/18/2026
Internet Technologies Designs,thegentlemen,5/18/2026
Jazz Hipster,AiLock,5/18/2026
mediafrance.de,safepay,5/18/2026
"Mezta Corporativo, S.A. de C.V.",titan,5/18/2026
Modern Display,thegentlemen,5/18/2026
MSC Group,lamashtu,5/18/2026
Polyrack,thegentlemen,5/18/2026
printroom.co.uk,safepay,5/18/2026
Quahe Woo & Palmer LLC,titan,5/18/2026
RCR Industrial Flooring,qilin,5/18/2026
Stonehenge Therapeutic Community,cmdorganization,5/18/2026
TAKOSAN OTOMOBIL,nightspire,5/18/2026
TrÃ©sor Public,AuditTeam,5/18/2026
University of Finance and Administration,thegentlemen,5/18/2026
Vacu - Lug,akira,5/18/2026
Vantage Energy LLC,nightspire,5/18/2026
BAUM Games,nova,5/17/2026
Buckeye Paper,qilin,5/17/2026
challenge-mfg.com,chaos,5/17/2026
Comercial Echave Turri Limitada,qilin,5/17/2026
cstindustries.com,chaos,5/17/2026
Don Bosco Technical Institute of Makati,nova,5/17/2026
dosocho.es,m3rx,5/17/2026
fallprotect.com,chaos,5/17/2026
Fruits Queralt,qilin,5/17/2026
grupo55.com,m3rx,5/17/2026
Holy Name of Jesus,cmdorganization,5/17/2026
Ingelan,dragonforce,5/17/2026
Majlis Perbandaran Alor Gajah,qilin,5/17/2026
metaval.com.au,incransom,5/17/2026
Monir Precision Monitoring,qilin,5/17/2026
MusÃ©e du Bas-Saint-Laurent,qilin,5/17/2026
Plan,dragonforce,5/17/2026
PNSB Insurance Brokers Sdn Bhd,qilin,5/17/2026
psbsementi.it,m3rx,5/17/2026
Salter HealthCare,qilin,5/17/2026
soft-inc.com,m3rx,5/17/2026
The Taylor Provisions,qilin,5/17/2026
URG OEM,nova,5/17/2026
wtitransport.com,chaos,5/17/2026
AdvancedHEALTH,dragonforce,5/16/2026
CLINICA AVELLANEDA MEDICAL CENTER,qilin,5/16/2026
Parle Agro,lamashtu,5/16/2026
RAMAR FOODS INTERNATIONAL,termite,5/16/2026
Ross Yerger Insurance,thegentlemen,5/16/2026
Transitions Pro Centre Val de Loire,PrinzEugen,5/16/2026
Trivantage,beast,5/16/2026
Advanced Medical Consultants,dragonforce,5/15/2026
Australian College of Business Intelligence,qilin,5/15/2026
B.Care Medical Center,qilin,5/15/2026
Common Part Groupings,qilin,5/15/2026
defenseisready.com,incransom,5/15/2026
Digiprint,thegentlemen,5/15/2026
Foot Solutions,qilin,5/15/2026
Fox Valley Tax Solutions,akira,5/15/2026
Generation Life,qilin,5/15/2026
Grafana,coinbasecartel,5/15/2026
Grupo Alvorada,thegentlemen,5/15/2026
Instituut voor de Nederlandse,thegentlemen,5/15/2026
lafj.org,incransom,5/15/2026
LeRoy Surveyors & Engineers,dragonforce,5/15/2026
McCarthy Inc,kairos,5/15/2026
Menzies Group,qilin,5/15/2026
"NR Engineering Co., Ltd.",qilin,5/15/2026
Ponisch Abogados,thegentlemen,5/15/2026
Raise the Bottom,cmdorganization,5/15/2026
Tower View Primary School,rhysida,5/15/2026
Turner Supply,qilin,5/15/2026
United Quality Cooperative / www.uqcoop.com,incransom,5/15/2026
WholeHealth Chicago,cmdorganization,5/15/2026
wwag.org,krybit,5/15/2026
Zywave,coinbasecartel,5/15/2026
Amplify Technology,shadowbyt3$,5/14/2026
BAYTECH A/S,morpheus,5/14/2026
dsdlawfirm.com,killsec,5/14/2026
Fab-Masters,qilin,5/14/2026
Goodstone Group,cmdorganization,5/14/2026
Hotelogix,shadowbyt3$,5/14/2026
Houston Eye Associates,cmdorganization,5/14/2026
Ira & Larry Goldberg Coins & Collectibles,cmdorganization,5/14/2026
PowerCampus,shadowbyt3$,5/14/2026
Schulte-Lindhorst GmbH & Co.,qilin,5/14/2026
Stride Learning,shadowbyt3$,5/14/2026
technic.com,abyss,5/14/2026
University Of Georgia,shadowbyt3$,5/14/2026
A.R.Ge.Co,anubis,5/13/2026
Allele Diagnostics,akira,5/13/2026
Belz Institutions,qilin,5/13/2026
Bluize,qilin,5/13/2026
Brand X Hydrovac Services,qilin,5/13/2026
Buenos Aires Software,coinbasecartel,5/13/2026
Domaine Des Tournels,qilin,5/13/2026
Gorey Community School,payload,5/13/2026
Institute of Private Enterprise Development,akira,5/13/2026
Inteceng.com.my (+ Tsksynergy.com.my + Amemanufacturing.com.my + Woodnova.com.my),payload,5/13/2026
John G Yphantides A Professional Law,qilin,5/13/2026
Johnson Carter Architects,qilin,5/13/2026
LTJ Industrial Services,qilin,5/13/2026
Mayer,qilin,5/13/2026
NTN Bearing Corporation of America,payoutsking,5/13/2026
One Legal,qilin,5/13/2026
Pamil Modulsystem,dragonforce,5/13/2026
Silergy Corp,incransom,5/13/2026
Spirit Medical Transport,qilin,5/13/2026
Tricon Infotech,dragonforce,5/13/2026
ttt.vn ,stormous,5/13/2026
vspsolutions.com.au ,stormous,5/13/2026
ACC Construction,play,5/12/2026
Amstel Securities,thegentlemen,5/12/2026
Ashcroft Homes,play,5/12/2026
Avanti Windows & Doors,aurora,5/12/2026
Bestat Pharmaservices Corp.,worldleaks,5/12/2026
dentoncalvary.org,lockbit5,5/12/2026
Dodson & Horrell,thegentlemen,5/12/2026
DURAND-WAYLAND,play,5/12/2026
Electroban SAE,thegentlemen,5/12/2026
Focus Design Partners,thegentlemen,5/12/2026
GeTeCe,thegentlemen,5/12/2026
IWC Food Service,play,5/12/2026
Kaplan Companies,akira,5/12/2026
Manhattan Broadcasting,akira,5/12/2026
Marshall Dennehey,SilentRansomGroup,5/12/2026
Mediapost Spain,qilin,5/12/2026
NaRaYa,lamashtu,5/12/2026
Northern Mechanical Contractors,play,5/12/2026
NorthWest Handling Systems,aurora,5/12/2026
Oriental Diamond,thegentlemen,5/12/2026
Pequod Associates,genesis,5/12/2026
Porter Wright,SilentRansomGroup,5/12/2026
Qatar National Broadband,thegentlemen,5/12/2026
Rivadeneyra Trevino,bravox,5/12/2026
Saharuang,lamashtu,5/12/2026
SETCAR,thegentlemen,5/12/2026
Shajarpak Securities,thegentlemen,5/12/2026
SHERIFF,qilin,5/12/2026
SmilePoint Dental Group,spacebears,5/12/2026
Startec Group of Companies,aurora,5/12/2026
Taylor Clay Products,akira,5/12/2026
The Gravity Group,qilin,5/12/2026
Town Car International,play,5/12/2026
Value Exchange International,thegentlemen,5/12/2026
Vision 3 Architects,akira,5/12/2026
Accretech America Inc.,AiLock,5/11/2026
Advanced Software Products Group,cmdorganization,5/11/2026
Alpinion,coinbasecartel,5/11/2026
AppDirect,qilin,5/11/2026
Arwini,kairos,5/11/2026
Ayuntamiento de Valdemoro,kairos,5/11/2026
Ben F. Barcus and associates pllc,genesis,5/11/2026
Bideawee,incransom,5/11/2026
Casino Gaming Commission,genesis,5/11/2026
Cass information Systems,coinbasecartel,5/11/2026
Circle U Foods,akira,5/11/2026
Clarkson Walsh & Coulter,akira,5/11/2026
DepÃ³sito Dental Universitario,lamashtu,5/11/2026
Fargo Moorhead West Fargo Chamber,genesis,5/11/2026
First United Methodist Church Boerne,interlock,5/11/2026
Forestdale,moneymessage,5/11/2026
FOXCONN,nitrogen,5/11/2026
HostBooks (HOT!),genesis,5/11/2026
ice.org.uk,BrainCipher,5/11/2026
Integrated Process Engineers & Constructors.,genesis,5/11/2026
International Customer Care Services,qilin,5/11/2026
Jozef Stefan Institute (IJS),coinbasecartel,5/11/2026
Keller Williams Real Estate - Exton,qilin,5/11/2026
Kent District Library,interlock,5/11/2026
lalsgroup.com,incransom,5/11/2026
Nijborg Staal,akira,5/11/2026
Palo,genesis,5/11/2026
Pangolin Editions,qilin,5/11/2026
Park Dental Research,interlock,5/11/2026
rbh aerospace inc,incransom,5/11/2026
Sistemas ElectrÃ³nicos y de Telecomunicaciones,lamashtu,5/11/2026
Tab Service,coinbasecartel,5/11/2026
Waterford Hotel Group,interlock,5/11/2026
ams-group.co.uk,stormous,5/10/2026
Arup Group,fulcrumsec,5/10/2026
AXCERA TRADING,lapsus$,5/10/2026
bayareaherbs.com,lynx,5/10/2026
csb-battery.com,lynx,5/10/2026
e-jones associates LCC,LeakBazaar,5/10/2026
funkychunky.com,lynx,5/10/2026
https://sibillacapital.com/,incransom,5/10/2026
Intuitive Machines,LeakBazaar,5/10/2026
jacksoncountyin.com,lynx,5/10/2026
Katahdin Technology,LeakBazaar,5/10/2026
"Langenberg, Strubberg, Arand & King, LLC",pear,5/10/2026
lifelongaccess.org,lynx,5/10/2026
lopezlawfl.com,incransom,5/10/2026
Millennium packages,LeakBazaar,5/10/2026
Omax Autos,LeakBazaar,5/10/2026
ossistemes.com,lynx,5/10/2026
st-annes.uk.com,lynx,5/10/2026
Tr***ic,AuditTeam,5/10/2026
Wayne Brothers,LeakBazaar,5/10/2026
www.kurita.eu,lynx,5/10/2026
Arizona Professional Painting,thegentlemen,5/9/2026
CarePoint Health,genesis,5/9/2026
CHX Express,thegentlemen,5/9/2026
DermaPharm,thegentlemen,5/9/2026
DEVCO,thegentlemen,5/9/2026
eclagestio360.com,krybit,5/9/2026
Hillside Lumber,thegentlemen,5/9/2026
Houghton Mifflin Harcourt Company,shinyhunters,5/9/2026
KUPER,thegentlemen,5/9/2026
Lindabury,qilin,5/9/2026
McCarthy,thegentlemen,5/9/2026
Misr Chemical Industries,thegentlemen,5/9/2026
mrs holdings,killsec,5/9/2026
Office Furniture Group,pear,5/9/2026
Prescott & Holden,genesis,5/9/2026
Rain Makers Solutions,genesis,5/9/2026
TDS,thegentlemen,5/9/2026
The American Board of Preventive Medicine,genesis,5/9/2026
Van Atta Engineering,genesis,5/9/2026
VeriCon,thegentlemen,5/9/2026
vp-brands.com,lockbit5,5/9/2026
Accessoires Outillage Ltee,play,5/8/2026
Acros Sport GmbH,lamashtu,5/8/2026
Advanced Laundry Systems,qilin,5/8/2026
Ashtech Infotech,lamashtu,5/8/2026
autorisk.org,incransom,5/8/2026
CAD-IT UK,qilin,5/8/2026
Calidra,qilin,5/8/2026
CCD Interiors,qilin,5/8/2026
CF Evans Construction,dragonforce,5/8/2026
CMC Expertise Comptable,dragonforce,5/8/2026
cmswpc.com,incransom,5/8/2026
Desysweb,nova,5/8/2026
DL Cohen Construction,qilin,5/8/2026
earthsystems.com.au earthsystemseurope.com,incransom,5/8/2026
egnyte.com,incransom,5/8/2026
EMA Engineering & Consulting,play,5/8/2026
Exco Technologies,qilin,5/8/2026
Fogel Capital Management,qilin,5/8/2026
Greenwoods Dental Centre,akira,5/8/2026
Imex International,qilin,5/8/2026
K & E Distributing,play,5/8/2026
Neurotrials Research Inc,sinobi,5/8/2026
PennEastern Architects,cmdorganization,5/8/2026
RÃ©seau Radiologique Romand,akira,5/8/2026
Ruiz Barbarin Arquitectos Slp,qilin,5/8/2026
Shipping Services,qilin,5/8/2026
Stuf Storage,fulcrumsec,5/8/2026
Trellix (McAfee & FireEye),ransomhouse,5/8/2026
Zojirushi,akira,5/8/2026
anser-coding.com,lockbit5,5/7/2026
de.yangming.com,lockbit5,5/7/2026
Elia Law Firm,akira,5/7/2026
Grau GmbH,akira,5/7/2026
Jacobs Doland Beer,akira,5/7/2026
Norcal Training Center,qilin,5/7/2026
Rehab Clinics Group Ltd,everest,5/7/2026
rhactushotel.com,lockbit5,5/7/2026
rjrgleanergroup.com,lockbit5,5/7/2026
Soprolux,bravox,5/7/2026
Sylvania,qilin,5/7/2026
ABI and Ideal Tape,akira,5/6/2026
ACFA Regionale de Calgary,thegentlemen,5/6/2026
Aerodiagnostics,incransom,5/6/2026
alge-stop.dk,m3rx,5/6/2026
Arcelik,thegentlemen,5/6/2026
Asphalt Specialists,qilin,5/6/2026
Beaconhouse School System,thegentlemen,5/6/2026
BMTP,qilin,5/6/2026
C2O Architects,thegentlemen,5/6/2026
Clark Fixture Technologies,thegentlemen,5/6/2026
Clinical Registry Solutions,akira,5/6/2026
Colegio Notre Dame Campinas,thegentlemen,5/6/2026
Complastex.com,qilin,5/6/2026
Da Guan Technology,thegentlemen,5/6/2026
DATAMATIC,thegentlemen,5/6/2026
datasavior.com,m3rx,5/6/2026
Diviso Grupo Financiero,thegentlemen,5/6/2026
East,thegentlemen,5/6/2026
Engineered Advantage,thegentlemen,5/6/2026
ettp.be,safepay,5/6/2026
Fabritius,thegentlemen,5/6/2026
Farella Braun + Martel LLP Information,SilentRansomGroup,5/6/2026
Farmers Association of Iceland,thegentlemen,5/6/2026
FMS,thegentlemen,5/6/2026
Forsheda Stlverktyg,thegentlemen,5/6/2026
Gator Cases,thegentlemen,5/6/2026
gingerichtrucking.com,safepay,5/6/2026
globalmerchservices.com,safepay,5/6/2026
Heatherwood Golf Club,thegentlemen,5/6/2026
Heinrich Kopp,thegentlemen,5/6/2026
Houk Air Conditioning,kairos,5/6/2026
id-s.de,safepay,5/6/2026
Inox Market Service SpA,qilin,5/6/2026
IPE,thegentlemen,5/6/2026
IT Management,thegentlemen,5/6/2026
jmige.com,safepay,5/6/2026
KÄ±nÄ±k Gross,thegentlemen,5/6/2026
Kasapreko,thegentlemen,5/6/2026
kbtoys.com.au,m3rx,5/6/2026
Keretapi Tanah,thegentlemen,5/6/2026
La Kaffa International,thegentlemen,5/6/2026
Laclinic-Montreux,qilin,5/6/2026
Le Maire de QUIBERON,qilin,5/6/2026
Levante Living,thegentlemen,5/6/2026
Magisterial Service,thegentlemen,5/6/2026
Manhattan Fire Safety Corp,thegentlemen,5/6/2026
Marutake,thegentlemen,5/6/2026
mbk-gmbh.de,safepay,5/6/2026
Media Consulting,thegentlemen,5/6/2026
Mediaplex,thegentlemen,5/6/2026
Millennium Partners,thegentlemen,5/6/2026
MIMS,thegentlemen,5/6/2026
Moorman Harting,akira,5/6/2026
Mundo Amtae,thegentlemen,5/6/2026
Nostrum,thegentlemen,5/6/2026
Nrt India,thegentlemen,5/6/2026
Ontario Physiotherapy Association,thegentlemen,5/6/2026
Panal Seguros S.A.,qilin,5/6/2026
pvdd.ca,m3rx,5/6/2026
Riggotts,thegentlemen,5/6/2026
Ropers Majeski,SilentRansomGroup,5/6/2026
Sandberg Phoenix Information,SilentRansomGroup,5/6/2026
Scales and Associates Inc,sinobi,5/6/2026
SDK Environmental,akira,5/6/2026
smp.cat,safepay,5/6/2026
soavegel.it,safepay,5/6/2026
studioubertazzi.it,safepay,5/6/2026
Time-Cap Labs,qilin,5/6/2026
Triquim,thegentlemen,5/6/2026
ttt.vn TTT Corporation,stormous,5/6/2026
WOHA,lamashtu,5/6/2026
Worralls,thegentlemen,5/6/2026
AcadÃ©mie de Montpellier / CSJM,medusalocker,5/5/2026
ActionAid / TACOSA,medusalocker,5/5/2026
Adelante Soluciones Financieras (Addi.com),shinyhunters,5/5/2026
Ahorramas,qilin,5/5/2026
Atencio Engineering,medusalocker,5/5/2026
Bandeirante Supermercados,medusalocker,5/5/2026
Bay State Land Services,sinobi,5/5/2026
brittanyresidential.com,ms13089,5/5/2026
Cazh.id,Icarus,5/5/2026
CEAGESP / Netfeirasp,medusalocker,5/5/2026
childplace.org,incransom,5/5/2026
Colegio MarÃ­a Inmaculada (CMI),medusalocker,5/5/2026
CourtSmart,medusalocker,5/5/2026
Desert Christian Schools (DCS),medusalocker,5/5/2026
Elken Sdn Bhd,medusalocker,5/5/2026
Erla Technologies SAS,spacebears,5/5/2026
EXPEDITOR,incransom,5/5/2026
foodsmart.com.do,krybit,5/5/2026
GRANDHOME,lamashtu,5/5/2026
Magnolia (Israel),medusalocker,5/5/2026
ovextech.com,krybit,5/5/2026
Palmers Relocations,medusalocker,5/5/2026
Pipestone,akira,5/5/2026
Positiwise Infotech Pvt,sinobi,5/5/2026
Punch & Associates Investment Management,akira,5/5/2026
Raycolighting,medusalocker,5/5/2026
sanver.com.mx,incransom,5/5/2026
SIT Group / Robusta,medusalocker,5/5/2026
Strategic Imports,medusalocker,5/5/2026
Studio Marchi - Studio Professionale Associato,everest,5/5/2026
Sysco,qilin,5/5/2026
Trimble Inc / Gerrard Inc,medusalocker,5/5/2026
bootstransport.ca,safepay,5/4/2026
City of Sandstone,qilin,5/4/2026
Cult Wines,dragonforce,5/4/2026
Cushman & Wakefield,qilin,5/4/2026
dahlgrenscement.se,safepay,5/4/2026
fital-treppenlifte.de,safepay,5/4/2026
Foxstone Financial,qilin,5/4/2026
General Hardware,qilin,5/4/2026
hokuyo2006.co.jp,safepay,5/4/2026
https://www.wilkemgroup.com/,incransom,5/4/2026
Johnson & Johnson Innovative Medicine,spacebears,5/4/2026
Law Office of Steven R Smith,qilin,5/4/2026
Lexus,qilin,5/4/2026
Lonestar Truck Group & Tag Truck Center,interlock,5/4/2026
Luna Group,lamashtu,5/4/2026
maiadouro.pt,safepay,5/4/2026
Morning Star Tours,pear,5/4/2026
Rizzuto Law Firm,qilin,5/4/2026
ROYAL M HOTEL BY GEWAN FUJAIRAH LLC,lamashtu,5/4/2026
Seagate Capital Construction,qilin,5/4/2026
Standard Bank Group,PrinzEugen,5/4/2026
Thompson Builders Corporation,securotrop,5/4/2026
vacaero.com,chaos,5/4/2026
www.cswindustrials.com,chaos,5/4/2026
zonaovest.to.it,safepay,5/4/2026
cgcsa.co.za,stormous,5/3/2026
Cushman & Wakefield Inc.,shinyhunters,5/3/2026
emtco.com,m3rx,5/3/2026
FANASA.COM,stormous,5/3/2026
Fiserv,everest,5/3/2026
"Instructure Holdings, Inc. (Canva LMS, instructure.com)",shinyhunters,5/3/2026
it-freitag.de,m3rx,5/3/2026
manateeair.com,m3rx,5/3/2026
or-technology.com,stormous,5/3/2026
